Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	ATP-binding	70	13.592233009708737	1.2228105093269563E-4	GSU1630, GSU3112, CLPB, RHLE-1, GSU2815, HTPG, YBHF-N, GSU3448, GSU3484, GSU1039, GSU1249, GSU1130, CCAA, SECA, XAPH, GSU0925, FLHG, RECQ, FTSH-1, GSU0922, GSU2623, CHEA44H, GSU2624, GSU0681, GSU1250, UVRA, GSU0452, RECC, GSU1162, LON-1, GSU0356, LON-2, SUCD, SUCC, LON-3, GSU1319, RHLB, GSU2506, GSU0816, TTCA, MIAA, GSU1653, GSU0718, GSU0841, GSU2388, KDPC, GSU1320, ASNS, KDPB, GSU1989, GSU1414, PILS, GSU2288, GSU2444, PPSA, DNAK, GSU1148, GSU0373, PCRA, GSU1990, GSU0372, GSU2042, GSU2041, GSU0280, GSU2651, GSU3363, HLDE, GSU0281, PCNB, YBHF-C	514	305	3430	1.5315430248134208	0.0168544526736627	0.008463037841585419	0.14400309197801775
INTERPRO	IPR003594:Histidine kinase-like ATPase, ATP-binding domain	31	6.019417475728155	1.5505394258059013E-4	GSU1119, GSU1630, GSU0718, GSU0842, GSU2388, HTPG, GSU2815, KDPD, GSU3138, GSU1038, GSU1249, GSU1414, PILS, GSU2288, GSU2444, GSU3350, GSU3252, CHEA44H, GSU0681, GSU0373, GSU1148, GSU0452, GSU1990, GSU0356, GSU2042, GSU3437, GSU1319, GSU0144, GSU0283, GSU0281, GSU2314	464	99	2944	1.9867641936607454	0.12158413441601679	0.04229139314773678	0.23911674236091196
INTERPRO	IPR005467:Signal transduction histidine kinase, core	30	5.825242718446602	1.7309123705446476E-4	GSU1119, GSU1630, GSU0718, GSU0842, GSU2388, GSU2815, KDPD, GSU3138, GSU1038, GSU1249, GSU1414, PILS, GSU2288, GSU2444, GSU3350, GSU3252, CHEA44H, GSU0681, GSU0373, GSU1148, GSU0452, GSU1990, GSU0356, GSU2042, GSU3437, GSU1319, GSU0283, GSU0144, GSU0281, GSU2314	464	95	2944	2.003629764065336	0.1347326971433337	0.03553255436336655	0.26689824410480734
UP_KEYWORDS	Kinase	40	7.766990291262135	2.9844839165048693E-4	GSU1119, GSU1630, GSU0842, GSU0718, GSU2388, GSU2815, KDPD, GSU3448, GSU3138, GSU1983, GSU1038, GSU1249, PTSI, GSU1414, PILS, GSU2288, GSU2444, PPSA, GSU3350, GSU3252, CHEA44H, GSU0681, GSU1088, GSU0373, GSU1148, GSU0450, GSU0452, PYK, GSU1990, GSU0356, GSU2042, GSU3437, GSU1431, GSU1319, GSU0144, HLDE, GSU0283, GSU0281, PRKA, GSU2314	514	152	3430	1.7560925660454638	0.040641568196086664	0.013734975244725334	0.3511312279294687
GOTERM_BP_DIRECT	GO:0009408~response to heat	8	1.5533980582524272	4.267695285682913E-4	GSU2408, GSU2409, CLPB, HTPG, GSU3192, DNAJ, HSPA-2, HSPA-1	329	11	2078	4.593534125449019	0.08730012170796175	0.04464672592174668	0.539488600072946
UP_KEYWORDS	Nucleotide-binding	74	14.36893203883495	5.716366531337569E-4	GSU1630, GSU3112, CLPB, RHLE-1, GSU2815, HTPG, YBHF-N, GSU3448, GSU3484, GSU1039, GSU1249, GSU1130, CCAA, SECA, XAPH, GSU0925, FLHG, RECQ, FTSH-1, GSU0922, GSU2623, CHEA44H, GSU2624, GSU0681, GSU0450, GSU1250, UVRA, GSU0452, RECC, GSU1162, GSU0356, LON-1, LON-2, SUCD, SUCC, LON-3, GSU1319, RHLB, GSU2506, GSU0816, TTCA, MIAA, GSU1653, GSU0718, GSU0841, GSU2388, KDPC, GSU1320, ASNS, KDPB, GSU1989, GSU1414, PILS, GSU2288, GSU2444, MOAA, PPSA, DNAK, GSU1148, GSU0373, FUSA-2, PCRA, GSU1990, GSU0372, WRBA, GSU2042, GSU2041, GSU0280, GSU2651, GSU3363, HLDE, GSU0281, PCNB, YBHF-C	514	343	3430	1.4396887159533072	0.07640370579942712	0.019673944993907178	0.6715538695397871
GOTERM_BP_DIRECT	GO:0001539~cilium or flagellum-dependent cell motility	14	2.7184466019417477	5.962341501239506E-4	FLHA, FLIS, FLGL, FLGK, FLIM, FLGM, FLIJ, FLGD, FLHF, FLGB, FLGA, FLGH, FLIF, FLID	329	32	2078	2.7632978723404253	0.11982291714352267	0.0416517542383531	0.7529678878638202
GOTERM_MF_DIRECT	GO:0005524~ATP binding	77	14.951456310679612	0.0010609004230618755	GSU1696, GSU1630, GSU3112, CLPB, RHLE-1, HTPG, GSU2815, YBHF-N, GSU3448, GSU3484, GSU1039, GSU1249, GSU1130, CCAA, SECA, XAPH, GSU0925, FLHG, RECQ, RARA, FTSH-1, GSU0922, GSU2623, CHEA44H, GSU2624, GSU0681, GSU0450, GSU1250, UVRA, GSU0452, GSU1162, RECC, GSU0356, LON-1, LON-2, SUCD, SUCC, LON-3, GSU1319, RHLB, GSU2506, PILB, GSU0816, TTCA, GSU1653, MIAA, GSU0718, GSU0841, GSU2388, KDPC, GSU1320, ASNS, KDPB, GSU0907, GSU1989, GSU1414, PILS, GSU2288, GSU2444, PPSA, DNAJ, DNAK, GSU0373, GSU1088, GSU1148, PCRA, GSU1990, GSU0372, GSU2042, GSU2041, GSU0280, GSU2651, GSU3363, HLDE, GSU0281, PCNB, YBHF-C	365	356	2334	1.3830845005387102	0.23226021931801655	0.12379238722664399	1.3686213782949208
INTERPRO	IPR011006:CheY-like superfamily	32	6.213592233009709	0.0013599499552627706	GSU1119, GSU1653, GSU0718, GSU0842, GSU0841, GSU1320, KDPE, GSU3138, GSU1415, GSU1039, GSU1038, GSU1989, GSU1414, GSU1988, CHEB64H-1, CHEY40H-3, CHEY40H-2, GSU3350, GSU1117, GSU0700, GSU0405, GSU1250, CHEY44H, GSU0372, GSU2062, GSU2041, GSU0789, GSU0280, GSU1120, GSU2506, GSU2313, GSU2314	464	116	2944	1.750297265160523	0.679441964212447	0.20350815483648244	2.079109309537386
GOTERM_BP_DIRECT	GO:0006508~proteolysis	14	2.7184466019417477	0.0016120516404503332	YGJD, GSU3140, CTPA-1, CLPB, GSU1159, HTPX-1, LON-1, DEGQ, LON-2, LON-3, GSU0318, GSU1594, PEPN, FTSH-1	329	35	2078	2.5264437689969603	0.2919619276823695	0.08269417200954055	2.02379913907601
INTERPRO	IPR003593:AAA+ ATPase domain	33	6.407766990291262	0.0018524978570409994	GSU1696, GSU1653, GSU0841, GSU3112, CLPB, YBHF-N, GSU1320, GSU1982, GSU1039, GSU3484, GSU1989, XAPH, GSU0925, FLHF, RARA, FTSH-1, GSU0922, GSU2623, GSU2624, GSU1250, UVRA, GSU1162, GSU0372, LON-1, GSU2041, GSU0280, GSU2651, LON-2, LON-3, GSU3363, GSU2506, YBHF-C, GSU0816	464	123	2944	1.7022708158116064	0.787778439493429	0.22767827655244033	2.8220982630383196
INTERPRO	IPR000014:PAS domain	21	4.077669902912621	0.0019461274124157987	GSU3152, GSU0537, GSU0718, GSU1630, GSU0842, GSU0700, GSU0681, GSU2388, GSU2815, GSU3138, GSU2044, GSU1039, GSU0303, GSU1249, GSU1038, GSU3437, PILS, GSU1414, GSU0144, GSU2506, GSU2314	464	66	2944	2.0188087774294674	0.8037856729726032	0.20756886518262174	2.9627369898871936
INTERPRO	IPR001789:Signal transduction response regulator, receiver domain	31	6.019417475728155	0.0021083464370571497	GSU1119, GSU1653, GSU0718, GSU0842, GSU0841, GSU1320, KDPE, GSU3138, GSU1415, GSU1039, GSU1038, GSU1989, GSU1414, CHEB64H-1, CHEY40H-3, CHEY40H-2, GSU3350, GSU1117, GSU0700, GSU0405, GSU1250, CHEY44H, GSU0372, GSU2062, GSU2041, GSU0280, GSU0789, GSU1120, GSU2506, GSU2313, GSU2314	464	114	2944	1.7253478523895946	0.8287170307610449	0.19792630588111715	3.2059518251050356
UP_KEYWORDS	Coiled coil	36	6.990291262135923	0.0028550924940714973	GSU1119, MCP34H-3, GSU2388, GSU3112, CLPB, YBHG, KDPD, GSU1610, GSU0415, GSU0303, GSU1249, GSU1984, GSU1130, GSU2288, GSU2444, GSU1013, FLHF, MCP44H, GSU0922, GSU0700, GSU0681, RPOD, GSU2793, GSU2119, GSU1161, GSU2639, GSU2042, GSU2041, FLGK, GSU1319, GSU0283, FLGN, GSU0281, FLIJ, GSU1477, GSU3242	514	148	3430	1.6231990745609421	0.327951971660876	0.07640821312472579	3.3131727463065364
GOTERM_BP_DIRECT	GO:0071973~bacterial-type flagellum-dependent cell motility	8	1.5533980582524272	0.0028814136473221275	FLGL, FLGK, FLGJ, FLIM, FLIJ, FLGH, FLIF, FLID	329	14	2078	3.6092053842813723	0.46071581547906104	0.11618058651540342	3.5907560072214406
GOTERM_BP_DIRECT	GO:0006813~potassium ion transport	8	1.5533980582524272	0.0028814136473221275	GSU1016, GSU2317, GSU3346, KDPC, GSU2485, GSU0844, KDPB, KDPA	329	14	2078	3.6092053842813723	0.46071581547906104	0.11618058651540342	3.5907560072214406
SMART	SM00387:HATPase_c	31	6.019417475728155	0.003047201830754045	GSU1119, GSU1630, GSU0718, GSU0842, GSU2388, HTPG, GSU2815, KDPD, GSU3138, GSU1038, GSU1249, GSU1414, PILS, GSU2288, GSU2444, GSU3350, GSU3252, CHEA44H, GSU0681, GSU0373, GSU1148, GSU0452, GSU1990, GSU0356, GSU2042, GSU3437, GSU1319, GSU0144, GSU0283, GSU0281, GSU2314	163	95	809	1.6195673232160157	0.20700701556922418	0.20700701556922418	3.160447815931877
GOTERM_MF_DIRECT	GO:0015079~potassium ion transmembrane transporter activity	6	1.1650485436893203	0.003347283105835391	GSU1016, GSU3346, KDPC, GSU2485, GSU0844, KDPB	365	8	2334	4.795890410958903	0.5660697837628941	0.2429231538515052	4.259606123331805
INTERPRO	IPR027417:P-loop containing nucleoside triphosphate hydrolase	54	10.485436893203884	0.0034989796849296496	GSU1696, GSU3112, CLPB, RHLE-1, YBHF-N, GSU1039, GSU3484, GSU1130, SECA, XAPH, HOLA, GSU0925, FLHG, RECQ, FLHF, RARA, FTSH-1, GSU0922, GSU2623, CAS3-1, GSU2624, GSU0450, GSU1250, UVRA, RECC, GSU1162, LON-1, LON-2, LON-3, GSU3344, RHLB, GSU2506, PRKA, PILB, GSU0816, MIAA, GSU1653, GSU0841, KDPD, GSU1320, GSU1982, GSU2486, GSU1983, GSU1989, FUSA-2, PCRA, GSU0372, SELU, GSU2041, GSU0280, GSU2651, GSU3363, GSU1431, YBHF-C	464	238	2944	1.4395827296435815	0.946617724116027	0.27789612397111674	5.267659588253704
KEGG_PATHWAY	gsu02020:Two-component system	22	4.271844660194175	0.003525303979221823	CHEW40H-1, GSU1653, CHEA44H, CHEW40H-2, MCP34H-3, CHEY44H, GSU1990, KDPD, GSU1610, KDPC, MCP40H-25, KDPE, KDPB, GSU2041, KDPA, PILS, CYDA, CHEB64H-1, CYDB, MCP44H, CSRA, GSU1649	126	92	979	1.8580055210489992	0.2022963212485972	0.10685741409817273	3.5240999524781436
GOTERM_MF_DIRECT	GO:0000156~phosphorelay response regulator activity	27	5.242718446601942	0.0036140875273982004	GSU1119, GSU1653, GSU0718, GSU0842, GSU0841, GSU1320, KDPE, GSU3138, GSU1415, GSU1039, GSU1038, GSU1989, GSU1414, CHEB64H-1, CHEY40H-3, CHEY40H-2, GSU1117, GSU0700, GSU0405, GSU1250, GSU0372, GSU2041, GSU0789, GSU1120, GSU2506, GSU2313, GSU2314	365	99	2334	1.7439601494396013	0.5940551214955256	0.20179073092011157	4.59181801442381
UP_KEYWORDS	Stress response	7	1.3592233009708738	0.004496044293464311	LON-2, LON-3, CLPB, HTPG, DNAJ, DNAK, LON-1	514	12	3430	3.8926718547341115	0.46546564942421476	0.09912900729490914	5.171634944824721
COG_ONTOLOGY	Signal transduction mechanisms	27	5.242718446601942	0.004896243438719845	GSU1653, GSU0842, GSU1630, GSU0841, KDPD, GSU1320, GSU3138, GSU1989, GSU1988, GSU1414, PILS, CCAA, GSU0373, GSU1148, GSU1250, GSU0372, FNR-2, GSU2041, MCP64H-1, GSU0280, GSU3437, GSU1319, GSU0283, GSU0144, GSU1876, GSU2314, GSU1551	133	81	652	1.6340852130325814	0.12840598328900132	0.12840598328900132	4.02292219351571
UP_KEYWORDS	Potassium transport	5	0.9708737864077669	0.005773809653322126	GSU3346, KDPC, GSU2485, KDPB, KDPA	514	6	3430	5.560959792477302	0.5528608395500549	0.10861926455213067	6.596067301344377
SMART	SM00388:HisKA	26	5.048543689320388	0.006841551979029973	GSU1119, GSU0718, GSU0842, GSU1630, GSU2388, GSU2815, KDPD, GSU3138, GSU1038, GSU1414, PILS, GSU2444, GSU2288, GSU3350, GSU3252, GSU0373, GSU1148, GSU0452, GSU0356, GSU2042, GSU3437, GSU1319, GSU0283, GSU0144, GSU0281, GSU2314	163	79	809	1.6334549972819754	0.40651584595976864	0.22962077258000313	6.96934247866785
INTERPRO	IPR002068:Alpha crystallin/Hsp20 domain	5	0.9708737864077669	0.006956265258809617	GSU2408, GSU2409, GSU3192, HSPA-2, HSPA-1	464	6	2944	5.287356321839081	0.9970787945267541	0.44210019377449306	10.21673592792932
INTERPRO	IPR008978:HSP20-like chaperone	5	0.9708737864077669	0.006956265258809617	GSU2408, GSU2409, GSU3192, HSPA-2, HSPA-1	464	6	2944	5.287356321839081	0.9970787945267541	0.44210019377449306	10.21673592792932
UP_KEYWORDS	Protease	14	2.7184466019417477	0.007898537667159979	DEGQ, LON-2, LON-3, PILD, CTPA-1, GSU0318, GSU1159, PEPN, GSU1991, GSU2196, HTPX-1, LON-1, FTSH-1, GSU2060	514	43	3430	2.1726540584562484	0.6678788917391023	0.12871134367552906	8.921393444169123
COG_ONTOLOGY	Energy production and conversion	23	4.466019417475728	0.008945235345563924	GSU2216, GSU0201, GSU0493, GSU2517, GSU3019, COXA, GSU1237, GSU3020, GSU0494, GSU1404, GSU2191, GSU0909, HOXF, CYDB, GSU3363, GSU1239, GSU0847, GSU0286, FRX-6, GLCF-1, FRX-5, GSU1649, GSU0910	133	68	652	1.6581158779301195	0.22243929177739397	0.11820597176970737	7.2413560369475105
INTERPRO	IPR002078:RNA polymerase sigma factor 54 interaction domain	11	2.1359223300970873	0.009988844840314683	GSU0280, GSU1989, GSU1653, GSU0841, GSU3363, GSU1250, GSU1320, GSU2506, GSU0372, GSU1039, GSU2041	464	29	2944	2.406658739595719	0.9997734762844199	0.5337200965512812	14.357716750088
GOTERM_MF_DIRECT	GO:0019534~toxin transporter activity	4	0.7766990291262136	0.013317112949634682	GSU0028, GSU0027, GSU0026, GSU0025	365	4	2334	6.394520547945205	0.9645005700866942	0.48708632779896743	15.974890132489318
INTERPRO	IPR002197:DNA binding HTH domain,  Fis-type	10	1.9417475728155338	0.013930200219143988	GSU0280, GSU1989, GSU1653, GSU3363, GSU1250, GSU1320, GSU2506, GSU0372, GSU1039, GSU2041	464	26	2944	2.440318302387268	0.9999919313285942	0.6236717371271518	19.47298301323359
GOTERM_BP_DIRECT	GO:0050821~protein stabilization	5	0.9708737864077669	0.01436710269882995	GSU2408, GSU2409, GSU3192, HSPA-2, HSPA-1	329	7	2078	4.511506730351716	0.9548091247127916	0.40318216597138734	16.75574280711405
GOTERM_BP_DIRECT	GO:0006099~tricarboxylic acid cycle	7	1.3592233009708738	0.014421087581308674	SUCB, SUCA, SUCD, SUCC, GSU2445, ACNA, LPDA-1	329	14	2078	3.1580547112462005	0.9553357365151196	0.35858787098039324	16.813504875183504
GOTERM_MF_DIRECT	GO:0043565~sequence-specific DNA binding	15	2.912621359223301	0.0170778737264043	GSU1653, GSU1250, GSU2119, GSU1320, GSU0372, LON-1, GSU1039, GSU2041, GSU0280, GSU0079, GSU1989, LON-2, LON-3, GSU3363, GSU2506	365	50	2334	1.9183561643835616	0.9862830122074892	0.5107361534748941	20.03915530971475
INTERPRO	IPR003959:ATPase, AAA-type, core	6	1.1650485436893203	0.019119885454413874	LON-2, LON-3, CLPB, RARA, LON-1, FTSH-1	464	11	2944	3.4608150470219434	0.9999999020695847	0.7110386117432356	25.773307687095315
UP_KEYWORDS	Bacterial flagellum biogenesis	4	0.7766990291262136	0.0262999019209751	FLGD, FLIW, FLGA, FLIS	514	5	3430	5.338521400778211	0.9753903911198656	0.33742681306685185	26.953274061255783
GOTERM_MF_DIRECT	GO:0016887~ATPase activity	15	2.912621359223301	0.028113326652497623	GSU1696, UVRA, HTPG, YBHF-N, GSU1162, GSU3484, GSU2651, XAPH, FLHG, GSU0925, YBHF-C, RARA, GSU0816, FTSH-1, GSU0922	365	53	2334	1.8097699663995863	0.9991753092239403	0.6373646289323324	30.941588889960425
KEGG_PATHWAY	gsu00190:Oxidative phosphorylation	13	2.524271844660194	0.03304695884691256	GSU0493, COXB, GSU0385, COXA, NUOG-2, NUOL-2, NUOF-2, NUOBCD, HOXF, CYDA, CYDB, GSU2975, GSU1649	126	54	979	1.870517342739565	0.8836022587720769	0.5117433306963217	28.922386830742
INTERPRO	IPR000700:PAS-associated, C-terminal	12	2.3300970873786406	0.03322395415709971	GSU3152, GSU3437, GSU0537, GSU0842, PILS, GSU1414, GSU0700, GSU0681, GSU2388, GSU2815, GSU2044, GSU2314	464	39	2944	1.9522546419098143	0.99999999999946	0.8670325079958652	40.646085780591164
KEGG_PATHWAY	gsu00630:Glyoxylate and dicarboxylate metabolism	8	1.5533980582524272	0.03807507796754951	GSU2445, ACNA, GCVT, LPDA-1, GLCF-1, GCVP2, GLCD-1, GSU2192	126	26	979	2.3907203907203907	0.9166251020877152	0.4626480505454146	32.58901277369951
GOTERM_BP_DIRECT	GO:0044780~bacterial-type flagellum assembly	5	0.9708737864077669	0.039831588058311586	FLGK, FLHA, FLGN, FLIW, FLIS	329	9	2078	3.5089496791624453	0.9998331421476006	0.6628731589160834	40.25611193475639
GOTERM_CC_DIRECT	GO:0009424~bacterial-type flagellum hook	5	0.9708737864077669	0.0409936384786368	FLGL, FLGK, FLGD, FLGB, FLID	255	9	1594	3.47276688453159	0.8202449872935069	0.4356346566060951	31.968692090439877
INTERPRO	IPR025943:Sigma-54 interaction domain, ATP-binding site 2	8	1.5533980582524272	0.04555506905037675	GSU0841, GSU3363, GSU1250, GSU1320, GSU2506, GSU0372, GSU1039, GSU2041	464	22	2944	2.3072100313479624	1.0	0.9256212613360285	51.316922113524896
UP_KEYWORDS	Transferase	82	15.922330097087379	0.04784531391177346	GSU3116, METK-2, GSU1630, GSU3018, GSU2815, GSU3448, GSU1249, GSU1038, CCAA, METF-2, XAPI, HPNH, GSU3350, HEMK, GSU3252, GSU1968, GSU3254, CHEA44H, RSMH, GSU1974, GSU0681, PILD, GSU0450, GSU0452, XAPF, RSMA, GSU0356, SUCB, GSU1319, PRKA, ELBB, GSU1977, MURA, GSU2314, MIAB, GSU1119, MIAA, FABF-1, GSU1677, GSU0718, GSU0842, GSU3460, GSU2388, DNAE, KDPD, DXS-1, GSU3138, GSU1510, GSU1986, GSU1983, GSU2289, PTSI, PILS, GSU1414, GSU2288, GSU2444, PPSA, TRMJ, THYX, YGJD, GSU1148, GSU0373, GSU1088, GSU3022, GSU1990, PYK, GSU2792, GSU3020, GSU1236, GSU3021, SELU, GSU2042, GSU3437, GSU1509, GSU1431, GSU0283, HLDE, GSU0144, GSU0281, GCVT, PCNB, GSU0084	514	458	3430	1.194756427030058	0.9989026535245106	0.49413529701105796	43.884133250703215
SMART	SM00382:AAA	33	6.407766990291262	0.04903223021135139	GSU1696, GSU1653, GSU0841, GSU3112, CLPB, YBHF-N, GSU1320, GSU1982, GSU1039, GSU3484, GSU1989, XAPH, GSU0925, FLHF, RARA, FTSH-1, GSU0922, GSU2623, GSU2624, GSU1250, UVRA, GSU1162, GSU0372, LON-1, GSU2041, GSU0280, GSU2651, LON-2, LON-3, GSU3363, GSU2506, YBHF-C, GSU0816	163	123	809	1.3315876103546311	0.9780921048606064	0.7201876463919243	41.0832800534296
UP_KEYWORDS	Two-component regulatory system	13	2.524271844660194	0.05264160138572724	GSU1653, GSU1989, GSU2288, GSU0681, GSU0373, GSU1148, GSU1250, GSU0452, GSU1320, KDPE, GSU0372, GSU2042, GSU2041	514	49	3430	1.7704280155642025	0.9994561375970061	0.4950756952954948	47.12618589292779
GOTERM_MF_DIRECT	GO:0005198~structural molecule activity	8	1.5533980582524272	0.054598124025417874	FLGL, FLGK, FLGD, FLGB, FLGA, FLGH, FLIF, FLID	365	23	2334	2.2241810601548537	0.9999991517995932	0.825794320635423	51.757012017348046
SMART	SM00448:REC	30	5.825242718446602	0.05739636336304005	GSU1119, GSU1653, GSU0718, GSU0842, GSU0841, GSU1320, KDPE, GSU3138, GSU1415, GSU1039, GSU1038, GSU1989, GSU1414, CHEB64H-1, CHEY40H-3, CHEY40H-2, GSU3350, GSU1117, GSU0700, GSU0405, GSU1250, CHEY44H, GSU0372, GSU2041, GSU0280, GSU0789, GSU1120, GSU2506, GSU2313, GSU2314	163	111	809	1.341402752445697	0.988805300672591	0.6747231853409148	46.31350160847256
UP_KEYWORDS	Transport	28	5.436893203883495	0.059219988409505306	KDPD, KDPC, GSU2485, GSU3483, KDPB, KDPA, PTSI, GSU2303, GSU1016, SECA, XAPG, GSU0847, GLCF-1, YBHR, GSU2623, MSCL, GSU2624, GSU2801, CORA-1, COXB, COXA, GSU0028, GSU0027, GSU0025, NUOBCD, GSU2650, GSU3346, GSU1649	514	134	3430	1.3943899181137116	0.9997935364772282	0.5069356406914216	51.29438241055739
UP_KEYWORDS	Respiratory chain	3	0.5825242718446602	0.06033782961874592	COXB, COXA, GSU1649	514	3	3430	6.673151750972763	0.9998249862038869	0.48594976694953296	51.97200747446187
UP_KEYWORDS	Bacterial flagellum	6	1.1650485436893203	0.06063920439952655	FLGL, FLGK, FLGB, FLGH, FLIF, FLID	514	15	3430	2.669260700389105	0.9998326183325257	0.4626406013389679	52.15321559633146
GOTERM_MF_DIRECT	GO:0008556~potassium-transporting ATPase activity	3	0.5825242718446602	0.06526343403274773	KDPC, KDPB, KDPA	365	3	2334	6.394520547945206	0.9999999496941124	0.8454500897151808	58.364368579895356
INTERPRO	IPR003111:Peptidase S16, lon N-terminal	3	0.5825242718446602	0.06632834513992236	LON-2, LON-3, LON-1	464	3	2944	6.344827586206897	1.0	0.972289420382856	65.33955583541942
INTERPRO	IPR018253:DnaJ domain, conserved site	3	0.5825242718446602	0.06632834513992236	GSU2406, GSU0014, DNAJ	464	3	2944	6.344827586206897	1.0	0.972289420382856	65.33955583541942
